gain	10	17	-71.35
gain	17	10	-71.35
gain	10	18	-83.90
gain	18	10	-83.90
gain	10	19	-76.71
gain	19	10	-76.71
gain	10	20	-89.89
gain	20	10	-89.89
gain	10	21	-87.65
gain	21	10	-87.65
gain	10	22	-80.58
gain	22	10	-80.58
gain	10	23	-68.40
gain	23	10	-68.40
gain	10	24	-79.40
gain	24	10	-79.40
gain	10	25	-73.77
gain	25	10	-73.77
gain	10	26	-84.62
gain	26	10	-84.62
gain	10	27	-88.34
gain	27	10	-88.34
gain	10	28	-89.45
gain	28	10	-89.45
gain	10	29	-90.58
gain	29	10	-90.58
gain	10	30	-94.85
gain	30	10	-94.85
gain	10	31	-91.75
gain	31	10	-91.75
gain	10	32	-79.96
gain	32	10	-79.96
gain	10	33	-89.75
gain	33	10	-89.75
gain	10	34	-89.46
gain	34	10	-89.46
gain	10	35	-92.53
gain	35	10	-92.53
gain	10	36	-89.05
gain	36	10	-89.05
gain	10	37	-88.58
gain	37	10	-88.58
gain	10	38	-88.35
gain	38	10	-88.35
gain	10	39	-90.26
gain	39	10	-90.26
gain	10	40	-98.17
gain	40	10	-98.17
gain	10	41	-99.80
gain	41	10	-99.80
gain	10	42	-100.73
gain	42	10	-100.73
gain	10	43	-97.75
gain	43	10	-97.75
gain	10	44	-84.16
gain	44	10	-84.16
gain	10	45	-102.77
gain	45	10	-102.77
gain	10	46	-93.85
gain	46	10	-93.85
gain	10	47	-100.31
gain	47	10	-100.31
gain	10	48	-95.94
gain	48	10	-95.94
gain	11	12	-60.02
gain	12	11	-60.02
gain	11	13	-83.73
gain	13	11	-83.73
gain	11	14	-85.71
gain	14	11	-85.71
gain	11	15	-90.77
gain	15	11	-90.77
gain	11	16	-92.43
gain	16	11	-92.43
gain	11	17	-70.60
gain	17	11	-70.60
gain	11	18	-75.77
gain	18	11	-75.77
gain	11	19	-78.69
gain	19	11	-78.69
gain	11	20	-81.88
gain	20	11	-81.88
gain	11	21	-95.20
gain	21	11	-95.20
gain	11	22	-90.61
gain	22	11	-90.61
gain	11	23	-97.61
gain	23	11	-97.61
gain	11	24	-85.69
gain	24	11	-85.69
gain	11	25	-79.09
gain	25	11	-79.09
gain	11	26	-86.38
gain	26	11	-86.38
gain	11	27	-88.62
gain	27	11	-88.62
gain	11	28	-85.44
gain	28	11	-85.44
gain	11	29	-87.68
gain	29	11	-87.68
gain	11	30	-88.63
gain	30	11	-88.63
gain	11	31	-90.26
gain	31	11	-90.26
gain	11	32	-84.22
gain	32	11	-84.22
gain	11	33	-93.17
gain	33	11	-93.17
gain	11	34	-96.17
gain	34	11	-96.17
gain	11	35	-92.73
gain	35	11	-92.73
gain	11	36	-92.63
gain	36	11	-92.63
gain	11	37	-86.74
gain	37	11	-86.74
gain	11	38	-93.22
gain	38	11	-93.22
gain	11	39	-93.83
gain	39	11	-93.83
gain	11	40	-94.11
gain	40	11	-94.11
gain	11	41	-101.98
gain	41	11	-101.98
gain	11	42	-96.47
gain	42	11	-96.47
gain	11	43	-96.90
gain	43	11	-96.90
gain	11	44	-84.45
gain	44	11	-84.45
gain	11	45	-99.45
gain	45	11	-99.45
gain	11	46	-81.37
gain	46	11	-81.37
gain	11	47	-88.66
gain	47	11	-88.66
gain	11	48	-105.78
gain	48	11	-105.78
gain	12	13	-67.23
gain	13	12	-67.23
gain	12	14	-100.29
gain	14	12	-100.29
gain	12	15	-87.27
gain	15	12	-87.27
gain	12	16	-87.70
gain	16	12	-87.70
gain	12	17	-83.17
gain	17	12	-83.17
gain	12	18	-76.09
gain	18	12	-76.09
gain	12	19	-68.89
gain	19	12	-68.89
gain	12	20	-81.42
gain	20	12	-81.42
gain	12	21	-94.59
gain	21	12	-94.59
gain	12	22	-87.50
gain	22	12	-87.50
gain	12	23	-98.62
gain	23	12	-98.62
gain	12	24	-84.56
gain	24	12	-84.56
gain	12	25	-89.19
gain	25	12	-89.19
gain	12	26	-66.58
gain	26	12	-66.58
gain	12	27	-90.23
gain	27	12	-90.23
gain	12	28	-113.82
gain	28	12	-113.82
gain	12	29	-93.69
gain	29	12	-93.69
gain	12	30	-90.66
gain	30	12	-90.66
gain	12	31	-80.34
gain	31	12	-80.34
gain	12	32	-97.17
gain	32	12	-97.17
gain	12	33	-85.07
gain	33	12	-85.07
gain	12	34	-82.63
gain	34	12	-82.63
gain	12	35	-94.40
gain	35	12	-94.40
gain	12	36	-89.46
gain	36	12	-89.46
gain	12	37	-90.47
gain	37	12	-90.47
gain	12	38	-97.26
gain	38	12	-97.26
gain	12	39	-89.66
gain	39	12	-89.66
gain	12	40	-83.36
gain	40	12	-83.36
gain	12	41	-107.00
gain	41	12	-107.00
gain	12	42	-94.96
gain	42	12	-94.96
gain	12	43	-88.30
gain	43	12	-88.30
gain	12	44	-98.50
gain	44	12	-98.50
gain	12	45	-95.83
gain	45	12	-95.83
gain	12	46	-90.96
